Contig ID,Size,Lmic_ech1,Lmic F ENV RPKM
Lmic_v1_contig_10494,617,1278,26.46961091
Lmic_v1_contig_10495,1172,5884,64.15742426
Lmic_v1_contig_10496,562,1739,39.54259203
Lmic_v1_contig_10497,400,1297,41.43638431
Lmic_v1_contig_10498,1824,618,4.329776796
Lmic_v1_contig_10499,314,369,15.01753268
Lmic_v1_contig_105,1030,11069,137.3324065
Lmic_v1_contig_1050,647,442,8.730112822
Lmic_v1_contig_10500,359,622,22.14102915
Lmic_v1_contig_10501,1080,2165,25.61745682
Lmic_v1_contig_10502,245,13,0.67807719
Lmic_v1_contig_10503,1031,87,1.078356735
Lmic_v1_contig_10504,270,2168,102.6118178
Lmic_v1_contig_10505,381,226,7.580281452
Lmic_v1_contig_10506,1737,830,6.106328181
Lmic_v1_contig_10507,764,3075,51.43439421
Lmic_v1_contig_10508,380,3759,126.4126678
Lmic_v1_contig_10509,531,1567,37.7117202
Lmic_v1_contig_1051,482,359,9.518078404
Lmic_v1_contig_10510,725,1424,25.10000745
Lmic_v1_contig_10511,723,1793,31.69157768
Lmic_v1_contig_10512,244,241,12.62202639
Lmic_v1_contig_10513,2856,1299,5.812364152
Lmic_v1_contig_10514,2025,1717,10.83545456
Lmic_v1_contig_10515,2103,2875,17.47030327
Lmic_v1_contig_10516,3120,1593,6.52473758
Lmic_v1_contig_10517,375,390,13.29031293
Lmic_v1_contig_10518,309,156,6.451608219
Lmic_v1_contig_10519,2389,1351,7.226717314
Lmic_v1_contig_1052,1767,7424,53.69122111
Lmic_v1_contig_10520,363,21,0.739289499
Lmic_v1_contig_10521,717,4032,71.86265119
Lmic_v1_contig_10522,217,375,22.08377946
Lmic_v1_contig_10523,278,92,4.229070246
Lmic_v1_contig_10524,445,5995,172.1595204
Lmic_v1_contig_10525,1114,4516,51.8048726
Lmic_v1_contig_10526,1109,3533,40.71120516
Lmic_v1_contig_10527,405,87,2.745150107
Lmic_v1_contig_10528,224,431,24.58844812
Lmic_v1_contig_10529,2502,1048,5.352736254
Lmic_v1_contig_1053,370,2050,70.8033823
Lmic_v1_contig_10530,747,2410,41.22857348
Lmic_v1_contig_10531,547,388,9.064550375
Lmic_v1_contig_10532,749,1605,27.38388653
Lmic_v1_contig_10533,1806,576,4.075741252
Lmic_v1_contig_10534,2627,1935,9.412885246
Lmic_v1_contig_10535,980,1078,14.05706175
Lmic_v1_contig_10536,903,1091,15.43970037
Lmic_v1_contig_10537,1384,1789,16.51870959
Lmic_v1_contig_10538,510,299,7.492088172
Lmic_v1_contig_10539,639,632,12.63915639
Lmic_v1_contig_1054,804,5260,83.60486751
Lmic_v1_contig_10540,234,381,20.80707276
Lmic_v1_contig_10541,579,3056,67.44917683
Lmic_v1_contig_10542,1065,901,10.8112784
Lmic_v1_contig_10543,253,214,10.80923901
Lmic_v1_contig_10544,235,21,1.141966332
Lmic_v1_contig_10545,825,1168,18.09217425
Lmic_v1_contig_10546,1380,224,2.074296333
Lmic_v1_contig_10547,2908,1286,5.65130093
Lmic_v1_contig_10548,2474,958,4.948432851
Lmic_v1_contig_10549,312,548,22.44542495
Lmic_v1_contig_1055,478,1606,42.93579532
Lmic_v1_contig_10550,2206,8403,48.67777546
Lmic_v1_contig_10551,1906,579,3.882017913
Lmic_v1_contig_10552,1994,2185,14.00322783
Lmic_v1_contig_10553,435,2618,76.90990109
Lmic_v1_contig_10554,1628,456,3.57941711
Lmic_v1_contig_10555,3426,2681,10.00026072
Lmic_v1_contig_10556,1236,431,4.456158882
Lmic_v1_contig_10557,725,1520,26.79214278
Lmic_v1_contig_10558,334,232,8.87653328
Lmic_v1_contig_10559,2338,2890,15.79629383
Lmic_v1_contig_1056,996,1031,13.22821346
Lmic_v1_contig_10560,978,1150,15.0266044
Lmic_v1_contig_10561,2506,1015,5.175911514
Lmic_v1_contig_10562,290,507,22.34147432
Lmic_v1_contig_10563,294,468,20.34231571
Lmic_v1_contig_10564,970,5175,68.17740823
Lmic_v1_contig_10565,562,80,1.819095665
Lmic_v1_contig_10566,899,261,3.71007495
Lmic_v1_contig_10567,1322,2337,22.59067069
Lmic_v1_contig_10568,1781,2319,16.63943964
Lmic_v1_contig_10569,1755,635,4.623793947
Lmic_v1_contig_1057,301,261,11.08092153
Lmic_v1_contig_10570,299,777,33.20868648
Lmic_v1_contig_10571,1244,364,3.739235953
Lmic_v1_contig_10572,1811,1756,12.39104485
Lmic_v1_contig_10573,717,848,15.11397029
Lmic_v1_contig_10574,2004,2958,18.86263322
Lmic_v1_contig_10575,899,3329,47.32122417
Lmic_v1_contig_10576,2754,2814,13.05755984
Lmic_v1_contig_10577,1073,1178,14.02966936
Lmic_v1_contig_10578,732,1804,31.49396349
Lmic_v1_contig_10579,1707,430,3.2191173
Lmic_v1_contig_1058,2113,7710,46.62906945
Lmic_v1_contig_10580,2788,1008,4.620294199
Lmic_v1_contig_10581,1255,3499,35.62887293
Lmic_v1_contig_10582,293,1024,44.66159242
Lmic_v1_contig_10583,365,3061,107.1697784
Lmic_v1_contig_10584,333,59,2.264173201
Lmic_v1_contig_10585,407,443,13.90948929
Lmic_v1_contig_10586,1631,911,7.137831368
Lmic_v1_contig_10587,1008,95,1.204383898
Lmic_v1_contig_10588,962,176,2.337972849
Lmic_v1_contig_10589,1707,1618,12.11286463
Lmic_v1_contig_1059,1615,4540,35.92404186
Lmic_v1_contig_10590,1028,2855,35.49072454
Lmic_v1_contig_10591,2649,3388,16.34418656
Lmic_v1_contig_10592,1543,1669,13.82268077
Lmic_v1_contig_10593,2618,6865,33.50987185
Lmic_v1_contig_10594,546,430,10.06416343
Lmic_v1_contig_10595,1738,925,6.801329701
Lmic_v1_contig_10596,598,1088,23.2503545
Lmic_v1_contig_10597,1960,1292,8.423805096
Lmic_v1_contig_10598,1037,2481,30.57383204
Lmic_v1_contig_10599,636,474,9.524081291
Lmic_v1_contig_106,420,22333,679.5159311
Lmic_v1_contig_1060,1584,2256,18.20060337
Lmic_v1_contig_10600,1112,816,9.37750359
Lmic_v1_contig_10601,1876,490,3.337836916
Lmic_v1_contig_10602,1511,1164,9.844425655
Lmic_v1_contig_10603,995,7201,92.48506322
Lmic_v1_contig_10604,341,835,31.29204629
Lmic_v1_contig_10605,268,701,33.42605254
Lmic_v1_contig_10606,269,439,20.85518794
Lmic_v1_contig_10607,2556,1468,7.339510121
Lmic_v1_contig_10608,1175,1921,20.89254594
Lmic_v1_contig_10609,470,295,8.020953999
Lmic_v1_contig_1061,4030,8751,27.74945802
Lmic_v1_contig_10610,1160,146,1.608409887
Lmic_v1_contig_10611,4198,3544,10.78830327
Lmic_v1_contig_10612,736,5007,86.93639847
Lmic_v1_contig_10613,205,54,3.366214345
Lmic_v1_contig_10614,369,130,4.502138527
Lmic_v1_contig_10615,369,155,5.367934397
Lmic_v1_contig_10616,5264,5759,13.98083356
Lmic_v1_contig_10617,886,357,5.149159703
Lmic_v1_contig_10618,2003,4704,30.01153655
Lmic_v1_contig_10619,223,44,2.521446055
Lmic_v1_contig_1062,1183,19777,213.6375243
Lmic_v1_contig_10620,1006,987,12.53779139
Lmic_v1_contig_10621,1057,1787,21.60485882
Lmic_v1_contig_10622,615,532,11.05448168
Lmic_v1_contig_10623,408,162,5.074073093
Lmic_v1_contig_10624,997,780,9.997727882
Lmic_v1_contig_10625,1574,1531,12.43003439
Lmic_v1_contig_10626,2434,2082,10.93105347
Lmic_v1_contig_10627,602,1783,37.84920131
Lmic_v1_contig_10628,1454,605,5.317320471
Lmic_v1_contig_10629,2387,841,4.502414189
Lmic_v1_contig_1063,1260,11052,112.0913755
Lmic_v1_contig_10630,604,85,1.798389899
Lmic_v1_contig_10631,1041,5483,67.30841813
Lmic_v1_contig_10632,312,466,19.08680296
Lmic_v1_contig_10633,321,761,30.2957349
Lmic_v1_contig_10634,671,781,14.87408919
Lmic_v1_contig_10635,250,596,30.46548657
Lmic_v1_contig_10636,264,479,23.18640696
Lmic_v1_contig_10637,457,1246,34.84205082
Lmic_v1_contig_10638,2223,5172,29.73178072
Lmic_v1_contig_10639,217,407,23.96826198
Lmic_v1_contig_1064,2026,28650,180.7120252
Lmic_v1_contig_10640,2067,1898,11.73431113
Lmic_v1_contig_10641,1488,1903,16.34322368
Lmic_v1_contig_10642,447,74,2.115563494
Lmic_v1_contig_10643,1704,6851,51.37907068
Lmic_v1_contig_10644,2495,4498,23.03831801
Lmic_v1_contig_10645,343,485,18.06963941
Lmic_v1_contig_10646,1096,510,5.946500908
Lmic_v1_contig_10647,3568,1377,4.931862524
Lmic_v1_contig_10648,1536,2210,18.3866634
Lmic_v1_contig_10649,1834,2081,14.50022083
Lmic_v1_contig_1065,978,2940,38.41584082
Lmic_v1_contig_10650,3521,1970,7.149934589
Lmic_v1_contig_10651,1902,2571,17.27402054
Lmic_v1_contig_10652,1164,113,1.240587299
Lmic_v1_contig_10653,1987,3876,24.92801911
Lmic_v1_contig_10654,861,743,11.02776569
Lmic_v1_contig_10655,202,1332,84.2664548
Lmic_v1_contig_10656,1117,750,8.580447884
Lmic_v1_contig_10657,515,51,1.265507766
Lmic_v1_contig_10658,248,14,0.721403462
Lmic_v1_contig_10659,834,1245,19.07678426
Lmic_v1_contig_1066,1466,6786,59.15367795
Lmic_v1_contig_10660,1047,516,6.298032357
Lmic_v1_contig_10661,1543,3021,25.01996321
Lmic_v1_contig_10662,785,83,1.351170962
Lmic_v1_contig_10663,2606,406,1.990918535
Lmic_v1_contig_10664,899,6652,94.55715926
Lmic_v1_contig_10665,888,6855,98.64983448
Lmic_v1_contig_10666,977,3997,52.28070702
Lmic_v1_contig_10667,606,571,12.0410775
Lmic_v1_contig_10668,506,1944,49.09616969
Lmic_v1_contig_10669,1323,864,8.34556542
Lmic_v1_contig_1067,323,6997,276.8287675
Lmic_v1_contig_10670,2306,1148,6.361865053
Lmic_v1_contig_10671,286,15,0.670234985
Lmic_v1_contig_10672,707,1120,20.24419335
Lmic_v1_contig_10673,2477,1958,10.10156234
Lmic_v1_contig_10674,848,966,14.55737742
Lmic_v1_contig_10675,1596,364,2.914542309
Lmic_v1_contig_10676,613,1026,21.38891496
Lmic_v1_contig_10677,859,2687,39.97388605
Lmic_v1_contig_10678,4360,2585,7.576627322
Lmic_v1_contig_10679,939,450,6.124191877
Lmic_v1_contig_1068,2015,20163,127.8739166
Lmic_v1_contig_10680,706,1110,20.09186009
Lmic_v1_contig_10681,342,753,28.13654306
Lmic_v1_contig_10682,3292,2022,7.849160186
Lmic_v1_contig_10683,1138,2082,23.37977518
Lmic_v1_contig_10684,2183,5994,35.08850546
Lmic_v1_contig_10685,4718,1782,4.826714718
Lmic_v1_contig_10686,3189,2316,9.280810463
Lmic_v1_contig_10687,538,3874,92.01935998
Lmic_v1_contig_10688,1493,1366,11.69210641
Lmic_v1_contig_10689,2288,1488,8.310913815
Lmic_v1_contig_1069,1238,3983,41.11417019
Lmic_v1_contig_10690,1972,3169,20.53606339
Lmic_v1_contig_10691,1805,3277,23.20070076
Lmic_v1_contig_10692,1746,259,1.89564667
Lmic_v1_contig_10693,674,1954,37.04815035
Lmic_v1_contig_10694,3853,2552,8.464153457
Lmic_v1_contig_10695,259,152,7.499731087
Lmic_v1_contig_10696,3185,1400,5.617207494
Lmic_v1_contig_10697,2596,3858,18.9915059
Lmic_v1_contig_10698,673,197,3.740701291
Lmic_v1_contig_10699,915,179,2.499964286
Lmic_v1_contig_107,425,27371,823.0071385
Lmic_v1_contig_1070,1334,1704,16.32358813
Lmic_v1_contig_10700,401,1565,49.87372851
Lmic_v1_contig_10701,2751,2653,12.32391026
Lmic_v1_contig_10702,200,38,2.428037939
Lmic_v1_contig_10703,1828,659,4.606924456
Lmic_v1_contig_10704,1121,2177,24.81730877
Lmic_v1_contig_10705,925,722,9.974642345
Lmic_v1_contig_10706,713,1107,19.8408356
Lmic_v1_contig_10707,1862,2306,15.82637653
Lmic_v1_contig_10708,1146,789,8.798208571
Lmic_v1_contig_10709,662,1000,19.30384751
Lmic_v1_contig_1071,2102,8689,52.82493278
Lmic_v1_contig_10710,2133,2050,12.28188066
Lmic_v1_contig_10711,1560,1445,11.83709454
Lmic_v1_contig_10712,1269,1202,12.10444031
Lmic_v1_contig_10713,1239,256,2.640404879
Lmic_v1_contig_10714,1518,897,7.551314165
Lmic_v1_contig_10715,1568,3245,26.44664042
Lmic_v1_contig_10716,1907,1466,9.823927412
Lmic_v1_contig_10717,2368,2944,15.88758822
Lmic_v1_contig_10718,3299,4092,15.85094566
Lmic_v1_contig_10719,2456,2391,12.44093672
Lmic_v1_contig_1072,3603,4653,16.50329482
Lmic_v1_contig_10720,1073,453,5.395110544
Lmic_v1_contig_10721,859,3428,50.99757402
Lmic_v1_contig_10722,448,475,13.54931886
Lmic_v1_contig_10723,1045,4750,58.08703204
Lmic_v1_contig_10724,2044,2891,18.07461552
Lmic_v1_contig_10725,352,95,3.448917527
Lmic_v1_contig_10726,1149,782,8.697382935
Lmic_v1_contig_10727,3017,1515,6.417105661
Lmic_v1_contig_10728,861,1937,28.74937031
Lmic_v1_contig_10729,1195,585,6.255900438
Lmic_v1_contig_1073,1295,5960,58.81368063
Lmic_v1_contig_10730,4057,1566,4.932744461
Lmic_v1_contig_10731,1196,2122,22.6733696
Lmic_v1_contig_10732,1041,851,10.44673789
Lmic_v1_contig_10733,1102,2069,23.9927906
Lmic_v1_contig_10734,1236,2611,26.99543119
Lmic_v1_contig_10735,1541,653,5.415173928
Lmic_v1_contig_10736,1046,330,4.031662071
Lmic_v1_contig_10737,2057,3220,20.00430408
Lmic_v1_contig_10738,1342,967,9.208222948
Lmic_v1_contig_10739,371,369,12.71025677
Lmic_v1_contig_1074,1416,2106,19.00627379
Lmic_v1_contig_10740,400,592,18.91313763
Lmic_v1_contig_10741,1061,1119,13.47772436
Lmic_v1_contig_10742,1117,756,8.649091467
Lmic_v1_contig_10743,733,55,0.95887188
Lmic_v1_contig_10744,580,3983,87.75748741
Lmic_v1_contig_10745,349,69,2.526536236
Lmic_v1_contig_10746,1030,704,8.734484973
Lmic_v1_contig_10747,419,238,7.258799517
Lmic_v1_contig_10748,855,4108,61.39969132
Lmic_v1_contig_10749,295,308,13.3422959
Lmic_v1_contig_1075,5931,5817,12.53351853
Lmic_v1_contig_10750,3664,2156,7.51960727
Lmic_v1_contig_10751,1622,1335,10.51797861
Lmic_v1_contig_10752,351,1960,71.35933965
Lmic_v1_contig_10753,1350,1202,11.37817389
Lmic_v1_contig_10754,287,22,0.979586185
Lmic_v1_contig_10755,3325,1294,4.97329813
Lmic_v1_contig_10756,3297,1316,5.100806041
Lmic_v1_contig_10757,1139,2425,27.20757822
Lmic_v1_contig_10758,1855,1974,13.59894139
Lmic_v1_contig_10759,967,1857,24.54071982
Lmic_v1_contig_1076,872,131657,1929.43138
Lmic_v1_contig_10760,1442,2004,17.7596468
Lmic_v1_contig_10761,815,2022,31.70482863
Lmic_v1_contig_10762,1017,191,2.400016801
Lmic_v1_contig_10763,259,136,6.710285709
Lmic_v1_contig_10764,1932,2354,15.57045143
Lmic_v1_contig_10765,712,122,2.189685309
Lmic_v1_contig_10766,3591,2766,9.843252781
Lmic_v1_contig_10767,2235,1085,6.203747002
Lmic_v1_contig_10768,338,47,1.776981986
Lmic_v1_contig_10769,2170,1239,7.296480735
Lmic_v1_contig_1077,1806,1635,11.56916137
Lmic_v1_contig_10770,2251,1502,8.52700083
Lmic_v1_contig_10771,1436,659,5.864525004
Lmic_v1_contig_10772,423,591,17.85455297
Lmic_v1_contig_10773,461,1539,42.66183798
Lmic_v1_contig_10774,275,488,22.67717731
Lmic_v1_contig_10775,1506,6802,57.71829896
Lmic_v1_contig_10776,1635,193,1.508486471
Lmic_v1_contig_10777,2072,872,5.378096635
Lmic_v1_contig_10778,1542,180,1.491729228
Lmic_v1_contig_10779,332,186,7.15940166
Lmic_v1_contig_1078,593,1406,30.299293
Lmic_v1_contig_10780,1869,1629,11.13816508
Lmic_v1_contig_10781,1364,708,6.633164304
Lmic_v1_contig_10782,1043,1431,17.53303876
Lmic_v1_contig_10783,2625,1525,7.424075905
Lmic_v1_contig_10784,995,8135,104.4807651
Lmic_v1_contig_10785,1901,1319,8.866751687
Lmic_v1_contig_10786,1947,1689,11.08576239
Lmic_v1_contig_10787,335,77,2.937296486
Lmic_v1_contig_10788,357,81,2.899470339
Lmic_v1_contig_10789,262,1349,65.79797469
Lmic_v1_contig_1079,1273,11172,112.1513204
Lmic_v1_contig_10790,1583,561,4.528807009
Lmic_v1_contig_10791,2761,2174,10.06224762
Lmic_v1_contig_10792,1823,3816,26.74998636
Lmic_v1_contig_10793,1455,2608,22.90585258
Lmic_v1_contig_10794,231,529,29.26479995
Lmic_v1_contig_10795,296,263,11.35444484
Lmic_v1_contig_10796,624,731,14.9704431
Lmic_v1_contig_10797,660,1972,38.1825424
Lmic_v1_contig_10798,993,2827,36.38131793
Lmic_v1_contig_10799,915,1345,18.78464785
Lmic_v1_contig_108,1803,42014,297.7831859
Lmic_v1_contig_1080,1604,22232,177.1234396
Lmic_v1_contig_10800,1983,5105,32.89840932
Lmic_v1_contig_10801,2067,1197,7.400405911
Lmic_v1_contig_10802,535,441,10.53383897
Lmic_v1_contig_10803,1623,4284,33.73127909
Lmic_v1_contig_10804,1920,1103,7.341353748
Lmic_v1_contig_10805,1193,3451,36.966334
Lmic_v1_contig_10806,1180,1690,18.30233772
Lmic_v1_contig_10807,2730,2047,9.582019784
Lmic_v1_contig_10808,1243,7082,72.80926742
Lmic_v1_contig_10809,1474,2138,18.53583202
Lmic_v1_contig_1081,1779,632,4.539865618
Lmic_v1_contig_10810,1772,4533,32.69067357
Lmic_v1_contig_10811,363,288,10.13882741
Lmic_v1_contig_10812,1376,2257,20.96114454
Lmic_v1_contig_10813,616,2609,54.12466664
Lmic_v1_contig_10814,316,251,10.15052503
Lmic_v1_contig_10815,380,186,6.255056187
Lmic_v1_contig_10816,1314,377,3.666467608
Lmic_v1_contig_10817,419,364,11.10169338
Lmic_v1_contig_10818,1823,3469,24.31753215
Lmic_v1_contig_10819,1514,529,4.46510488
Lmic_v1_contig_1082,3271,27168,106.1399777
Lmic_v1_contig_10820,329,18,0.69916306
Lmic_v1_contig_10821,1921,624,4.15106078
Lmic_v1_contig_10822,318,60,2.411159821
Lmic_v1_contig_10823,1936,585,3.861467471
Lmic_v1_contig_10824,853,1094,16.38966808
Lmic_v1_contig_10825,1615,4917,38.90716164
Lmic_v1_contig_10826,2266,688,3.87998816
Lmic_v1_contig_10827,2690,1589,7.548722922
Lmic_v1_contig_10828,1748,1386,10.13266465
Lmic_v1_contig_10829,936,560,7.645643534
Lmic_v1_contig_1083,3004,2061,8.767583911
Lmic_v1_contig_10830,587,720,15.67459263
Lmic_v1_contig_10831,2525,1507,7.626999843
Lmic_v1_contig_10832,1593,330,2.647280933
Lmic_v1_contig_10833,1255,658,6.700142437
Lmic_v1_contig_10834,430,4793,142.4429112
Lmic_v1_contig_10835,1305,630,6.169243403
Lmic_v1_contig_10836,765,94,1.570248134
Lmic_v1_contig_10837,1894,2713,18.30508234
Lmic_v1_contig_10838,697,3988,73.11798914
Lmic_v1_contig_10839,1792,2424,17.28607837
Lmic_v1_contig_1084,864,4180,61.82504012
Lmic_v1_contig_10840,3260,1621,6.354293671
Lmic_v1_contig_10841,422,329,9.962889524
Lmic_v1_contig_10842,922,2535,35.13572426
Lmic_v1_contig_10843,335,343,13.08432071
Lmic_v1_contig_10844,240,30,1.597393381
Lmic_v1_contig_10845,637,2571,51.57800167
Lmic_v1_contig_10846,1025,1347,16.79366934
Lmic_v1_contig_10847,1800,427,3.031497661
Lmic_v1_contig_10848,2413,3683,19.50501392
Lmic_v1_contig_10849,2580,1942,9.619032391
Lmic_v1_contig_1085,2682,2449,11.66895269
Lmic_v1_contig_10850,204,174,10.89986072
Lmic_v1_contig_10851,204,142,8.895288632
Lmic_v1_contig_10852,401,117,3.728579064
Lmic_v1_contig_10853,267,12,0.574343688
Lmic_v1_contig_10854,2702,5271,24.92926873
Lmic_v1_contig_10855,412,38,1.178659194
Lmic_v1_contig_10856,1416,1105,9.972427605
Lmic_v1_contig_10857,2433,2415,12.68460342
Lmic_v1_contig_10858,1176,1286,13.97447543
Lmic_v1_contig_10859,330,214,8.287083238
Lmic_v1_contig_1086,294,619,26.90575518
Lmic_v1_contig_10860,1403,1241,11.30357911
Lmic_v1_contig_10861,981,2878,37.49070867
Lmic_v1_contig_10862,1114,512,5.873360224
Lmic_v1_contig_10863,426,1392,41.75721289
Lmic_v1_contig_10864,406,222,6.987612426
Lmic_v1_contig_10865,3031,2154,9.081584541
Lmic_v1_contig_10866,805,7186,114.0757151
Lmic_v1_contig_10867,728,1810,31.77232989
Lmic_v1_contig_10868,1485,775,6.669251827
Lmic_v1_contig_10869,2494,9115,46.70486181
Lmic_v1_contig_1087,962,6930,92.05768093
Lmic_v1_contig_10870,3920,4979,16.23147274
Lmic_v1_contig_10871,1995,2736,17.52568738
Lmic_v1_contig_10872,355,462,16.63088996
Lmic_v1_contig_10873,359,292,10.39418089
Lmic_v1_contig_10874,1147,2610,29.07896582
Lmic_v1_contig_10875,1152,2324,25.78015429
Lmic_v1_contig_10876,1018,1038,13.03021084
Lmic_v1_contig_10877,639,1231,24.61835683
Lmic_v1_contig_10878,701,6133,111.8038643
Lmic_v1_contig_10879,210,77,4.685687251
Lmic_v1_contig_1088,209,111,6.787011112
Lmic_v1_contig_10880,1148,5960,66.34470071
Lmic_v1_contig_10881,2438,2313,12.12394058
Lmic_v1_contig_10882,1174,2081,22.65196338
Lmic_v1_contig_10883,1560,1545,12.65627064
Lmic_v1_contig_10884,1521,1309,10.99796416
Lmic_v1_contig_10885,1956,3812,24.90496347
Lmic_v1_contig_10886,1841,1390,9.648568386
Lmic_v1_contig_10887,1191,3302,35.42967553
Lmic_v1_contig_10888,452,542,15.32366748
Lmic_v1_contig_10889,760,2173,36.53827176
Lmic_v1_contig_1089,1186,2979,32.09871759
Lmic_v1_contig_10890,589,2174,47.16785345
Lmic_v1_contig_10891,1976,973,6.292565829
Lmic_v1_contig_10892,1823,363,2.544613483
Lmic_v1_contig_10893,1006,66,0.838393345
Lmic_v1_contig_10894,815,2987,46.83596593
Lmic_v1_contig_10895,1779,689,4.949315524
Lmic_v1_contig_10896,2675,638,3.047886287
Lmic_v1_contig_10897,432,1186,35.08349167
Lmic_v1_contig_10898,207,262,16.17457259
Lmic_v1_contig_10899,3855,2079,6.891789031
Lmic_v1_contig_109,1920,19835,132.0179071
Lmic_v1_contig_1090,258,692,34.27585178
Lmic_v1_contig_10900,373,22,0.753729853
Lmic_v1_contig_10901,1811,631,4.452590717
Lmic_v1_contig_10902,405,52,1.640779374
Lmic_v1_contig_10903,327,13,0.508039485
Lmic_v1_contig_10904,1103,4104,47.5481591
Lmic_v1_contig_10905,2429,1363,7.17084291
Lmic_v1_contig_10906,1236,976,10.09097696
Lmic_v1_contig_10907,346,36,1.329622236
Lmic_v1_contig_10908,914,317,4.432154939
Lmic_v1_contig_10909,1398,1330,12.15755764
Lmic_v1_contig_1091,258,776,38.4365043
Lmic_v1_contig_10910,1564,5637,46.05885672
Lmic_v1_contig_10911,1237,1620,16.73582718
Lmic_v1_contig_10912,287,41,1.825592436
Lmic_v1_contig_10913,1860,2178,14.96396896
Lmic_v1_contig_10914,2522,2369,12.00388555
Lmic_v1_contig_10915,2174,1441,8.470446595
Lmic_v1_contig_10916,1123,1666,18.95820034
Lmic_v1_contig_10917,1569,1180,9.610830795
Lmic_v1_contig_10918,371,84,2.893391785
Lmic_v1_contig_10919,267,98,4.690473449
Lmic_v1_contig_1092,1722,2947,21.87000369
Lmic_v1_contig_10920,2935,3644,15.86617099
Lmic_v1_contig_10921,1156,1431,15.81916905
Lmic_v1_contig_10922,1180,4611,49.93614156
Lmic_v1_contig_10923,835,3229,49.41780338
Lmic_v1_contig_10924,2975,2990,12.84357972
Lmic_v1_contig_10925,2204,2043,11.84564311
Lmic_v1_contig_10926,247,1414,73.15673655
Lmic_v1_contig_10927,288,1019,45.21510709
Lmic_v1_contig_10928,1688,842,6.374432355
Lmic_v1_contig_10929,2774,1958,9.020032416
Lmic_v1_contig_1093,2370,5511,29.71556092
Lmic_v1_contig_10930,508,3301,83.03930002
Lmic_v1_contig_10931,1670,472,3.611830783
Lmic_v1_contig_10932,481,690,18.33183257
Lmic_v1_contig_10933,268,282,13.44671443
Lmic_v1_contig_10934,1332,2157,20.6941593
Lmic_v1_contig_10935,864,696,10.2943129
Lmic_v1_contig_10936,867,87,1.282336555
Lmic_v1_contig_10937,1487,1063,9.135328388
Lmic_v1_contig_10938,1463,630,5.502981983
Lmic_v1_contig_10939,769,608,10.10366893
Lmic_v1_contig_1094,2003,3372,21.51337187
Lmic_v1_contig_10940,961,215,2.85901833
Lmic_v1_contig_10941,2824,4302,19.46738336
Lmic_v1_contig_10942,380,329,11.064051
Lmic_v1_contig_10943,380,260,8.743626928
Lmic_v1_contig_10944,1294,3347,33.05394527
Lmic_v1_contig_10945,236,644,34.87190974
Lmic_v1_contig_10946,1195,1017,10.8756423
Lmic_v1_contig_10947,4237,1927,5.811993477
Lmic_v1_contig_10948,522,732,17.92018322
Lmic_v1_contig_10949,299,516,22.05364507
Lmic_v1_contig_1095,377,73,2.47447675
Lmic_v1_contig_10950,1567,6877,56.08308504
Lmic_v1_contig_10951,783,95,1.550471226
Lmic_v1_contig_10952,3023,1926,8.141792
Lmic_v1_contig_10953,2215,1512,8.72328232
Lmic_v1_contig_10954,448,47,1.340669445
Lmic_v1_contig_10955,2078,867,5.331819293
Lmic_v1_contig_10956,1014,176,2.218076805
Lmic_v1_contig_10957,925,839,11.59103176
Lmic_v1_contig_10958,2010,1121,7.127076538
Lmic_v1_contig_10959,1797,2306,16.39883867
Lmic_v1_contig_1096,1531,13472,112.4498165
Lmic_v1_contig_10960,2901,1200,5.286100124
Lmic_v1_contig_10961,1275,262,2.625989433
Lmic_v1_contig_10962,1469,3057,26.5935007
Lmic_v1_contig_10963,1735,5294,38.99297088
